Bruce Obrien,3.73E+14,
Ira Murtha,3.50E+14,
Linda Kane,3.80E+14,
Caitlin Q Ahlstrom,6.01E+15,
Marion B Bryan,3.57E+15,
Guy Alban,3.00E+13,
Jeanette T Shields,6.48E+15,
Jerald Z Leblanc,3.01E+13,
Carl X Waller,3.58E+15,
Willia Hammes,3.02E+13,
Leo E Hernandez,5.16E+15,
Mica Backer,3.42E+14,
Albert Roach,3.74E+14,
Zulma Y Gridley,3.59E+15,
Shannon Barr,3.42E+14,
Annette Faust,5.47E+15,
Nicole Walsh,3.09E+13,
Jamar Z Proper,5.24E+15,
Dawn S Robbins,3.03E+13,
Elias U Colella,6.01E+15,
Irene Barnes,3.43E+14,
Contessa Gaston,3.03E+13,
Tom A Horton,3.59E+15,
Mickey W Beaver,6.01E+15,
Heather Mcdowell,5.37E+15,
Tracie U Mullikin,3.01E+13,
Holly G Potts,6.01E+15,
Anitra K Sutter,3.58E+15,
Clyde J Green,6.01E+15,
Virgen Caudill,3.75E+14,
Jesus P Holt,5.25E+15,
Willard N Galindo,4.67E+15,
Annette S Shelton,3.55E+15,
Edward Pines,3.78E+14,
Oscar Raymond,4.87E+15,
Stewart L Neiman,3.58E+15,
Pauline H Pena,6.01E+15,
Camellia W Plank,6.01E+15,
Veronica Wilkerson,6.01E+15,
Richard Sermons,5.32E+15,
Dolores Burch,3.55E+15,
Vincent C Melchor,3.56E+15,
Tony U Cline,5.47E+15,
Lane Hollie,4.56E+15,
Harold P Holt,5.33E+15,
Yoshiko U Meachum,3.55E+15,
Ralph N Jordan,3.49E+14,
Milo Suggs,6.01E+15,
Dean L Steele,5.20E+15,
Darlene Kier,5.14E+15,
Sheila Ewing,5.47E+15,
Chastity E Ratner,3.55E+15,
Jay T Goff,3.76E+14,
Odell Rogalski,4.53E+15,
Chad S Meyers,4.72E+15,
Tomi X Moorhouse,6.01E+15,
Ethel Bentley,4.68E+15,
Karena L Lopez,4.71E+15,
Calvin E Jordan,3.55E+15,
Crystle D Gatling,3.58E+15,
Phyllis Y Boyer,4.96E+15,
Rudolf Cazares,5.21E+15,
Juanita W Berg,3.55E+15,
Senaida B Shows,4.76E+15,
Barbara S Hester,3.46E+14,
Veola H Ollie,3.43E+14,
Roberta W Russo,3.41E+14,
Sunshine R Koski,3.03E+13,
Ellen H Walsh,3.75E+14,
Leonardo T Ogburn,3.53E+15,
Nathan Petersen,5.48E+15,
Ingrid Buchheit,4.59E+15,
Emma Craft,3.43E+14,
Ken Flor,3.09E+13,
Marion S Anthony,4.93E+15,
Catalina G Britten,3.56E+15,
Lillian J Mathews,6.01E+15,
Carroll Weinberg,3.56E+15,
Richard Z Green,3.53E+15,
Geoffrey Q Westrick,5.31E+15,
Bruce I Salas,3.03E+13,
Kent J Priestley,3.53E+15,
Diana Austin,3.03E+13,
Delbert Caballero,3.55E+15,
Yolanda Fox,6.01E+15,
Marc Curci,3.42E+14,
Alvin B Christian,3.02E+13,
Doria Velasco,6.01E+15,
Margaret A Frazier,4.60E+15,
Elroy Botkin,4.71E+15,
Bryan Peterson,4.52E+15,
Diego Babich,5.18E+15,
Bernard Burke,5.19E+15,
Zackary M Sigala,3.09E+13,
Mike Mcclain,3.56E+15,
Kristofer S Korte,4.71E+15,
Ashley C Carlson,3.47E+14,
Maynard Cowgill,3.71E+14,
Donald V Mays,3.10E+13,
Louisa Andreas,4.31E+15,
Jesus Whitley,3.09E+13,
Jamel Inglis,4.68E+15,
Hazel J Gillespie,6.23E+15,
Simon Q Romer,3.58E+15,
Lee A Walker,3.09E+13,
Weldon Belmonte,3.45E+14,
Derek O Alford,3.09E+13,
Parker L Bonneau,6.01E+15,
Maurice H Leblanc,3.06E+13,
Jonell T Whitfield,3.01E+13,
Wendy L Sexton,4.87E+15,
Mari M Malmberg,5.38E+15,
Patricia T Raymond,3.70E+13,
Maynard Birge,4.37E+15,
Raymond K Dominguez,6.01E+15,
Kent Pinter,3.46E+14,
Jason O Schneider,3.03E+13,
Mitch S Morehouse,3.78E+14,
Kim Z French,3.58E+15,
Carl C Housel,4.86E+15,
Marcus Dalton,4.73E+15,
Talia Zito,5.20E+15,
Roger S Duncan,4.99E+15,
Idella P Skelley,3.10E+13,
Johnny R Cherry,5.31E+15,
Kandy Conerly,4.58E+15,
Julia J Santana,3.03E+13,
Edward Gonsalves,3.43E+14,
Jason Z Durham,3.57E+15,
Gerard Patao,4.24E+15,
Stephanie O Perez,5.37E+15,
Ulysses V Dusek,6.01E+15,
Andrew Y Levine,4.40E+15,
Nicola G Sorenson,3.70E+14,
Wesley R Carver,5.30E+15,
Shu I Twitchell,5.35E+15,
Evelyn Downs,3.74E+14,
Lavern H Bonar,3.58E+15,
Shannon Robertson,4.82E+15,
Lashawnda S Lantigua,3.50E+14,
Nathan Page,4.60E+15,
Chas C Scriven,3.03E+13,
Robert T Ramirez,3.57E+15,
Dirk Birney,3.59E+15,
Richard L Hughes,6.22E+15,
Enda O Vadnais,3.03E+13,
Marie Barron,5.14E+15,
Yang N Fryar,6.01E+15,
Grace L Kane,3.09E+13,
Wilton D Giunta,4.56E+15,
Jane Powers,5.41E+15,
Lanny Castiglione,4.31E+15,
Lloyd Riddle,3.55E+15,
Jay Hodder,3.59E+15,
Kimberly Dawson,3.03E+13,
Marcell Y Artman,4.61E+15,
Kristen I Cobb,6.01E+15,
Harlan W Cacho,4.30E+15,
Brent E Burks,5.25E+15,
Carlos Mccracken,5.47E+15,
April N Conway,6.60E+15,
Myong I Suhr,5.11E+15,
Clifford W George,6.01E+15,
Leila H Croley,3.58E+15,
Sharon Y Bernard,3.56E+15,
Will V Parsley,5.11E+15,
Marcus Q Miranda,6.01E+15,
Mickey O Linares,3.04E+13,
Ronald G Boyd,3.45E+14,
Santo Bolander,3.54E+15,
Phillip K Barber,3.57E+15,
Jed X Whiteley,3.54E+15,
Earl C Alexander,6.01E+15,
Frankie A Wales,4.58E+15,
Bill Duran,5.12E+15,
Janel N Crumbley,3.02E+13,
Joel W Allen,6.01E+15,
Zack T Goldsberry,3.55E+15,
Victoria D Young,3.04E+13,
Natasha Corvin,3.55E+15,
George Wright,4.09E+15,
Sherill Z Dorr,6.01E+15,
Peter Wheeler,3.42E+14,
Macy C Banfield,3.59E+15,
Luis O Hill,3.05E+13,
Anjanette Holly,3.41E+14,
Kelly Stark,4.50E+15,
Marquitta Million,4.15E+15,
Cheryl D Slater,6.01E+15,
Benito J Hernadez,5.17E+15,
Vivian Schroeder,3.49E+14,
Marinda D Greenstein,4.25E+15,
Leonard Yang,3.49E+14,
Efren E Argueta,3.98E+13,
Robert V Salinas,4.30E+15,
Terry W Buitron,6.45E+15,
Calvin W Garcia,4.76E+15,
Vanita N Macmillan,6.01E+15,
Sherry R Lott,6.22E+15,
Missy A Morris,4.71E+15,
Ruth E Hines,3.77E+14,
Neta H Matz,3.00E+13,
Ethel Douglas,5.45E+15,
Armanda Summerfield,5.30E+15,
Mark Y Zamora,3.47E+14,
Odell F Santistevan,5.33E+15,
Patrick H Boyd,3.00E+13,
Bethann F Markowski,5.18E+15,
Jason C Burris,3.80E+14,
Leeanna R Marrone,3.54E+15,
Charles J Long,3.75E+14,
Brain Kibler,5.46E+15,
Richard R Norton,4.27E+15,
Jammie Q Ornelas,5.40E+15,
Roberto S York,3.40E+14,
Roselle X Abdullah,6.01E+15,
Sherry S Stein,5.30E+15,
Denise E Gotcher,4.32E+15,
Regina Strickland,5.10E+15,
Andreas Neumann,6.01E+15,
John Z Meyers,3.01E+13,
Bernetta T Cordell,4.83E+15,
Barry B Mcdowell,4.77E+15,
Shannon Parsons,6.01E+15,
Douglas Q Mathis,6.01E+15,
Mariela Seim,3.56E+15,
Yvonne Padilla,5.17E+15,
Tashina Z Mendonca,4.48E+15,
Jeanette Paul,5.12E+15,
Mary R Marotta,3.59E+15,
Edna U Bird,3.41E+14,
Honey O Larimer,6.01E+15,
Victoria Q Olson,3.56E+15,
Romona M Mcalpine,3.02E+13,
Leon Rosales,3.58E+15,
Otto S Foushee,3.56E+15,
Barbara Miller,6.22E+15,
William R Valladares,3.92E+13,
Janet Crosby,6.22E+15,
Jeffery Q Fan,4.23E+15,
Tiffany X Stafford,3.78E+14,
Adrien Gober,5.46E+15,
Erica Ward,3.79E+14,
Raymundo Swindell,3.77E+14,
Joanne Joseph,3.01E+13,
Augustus Z Mcnutt,4.13E+15,
Leroy Z Bright,5.34E+15,
Rubin L Cudney,3.56E+15,
Alma Barnett,3.64E+13,
Patrice B Brawley,3.72E+14,
Jane Gross,5.23E+15,
Michale T Westmoreland,3.95E+13,
Bruce Bonner,4.13E+15,
Tami Y Cavitt,4.73E+15,
Marjorie K Graves,3.09E+13,
Alia Szymanski,3.03E+13,
Tommy B Pruitt,4.11E+15,
Randall Lauritsen,5.36E+15,
Sara L Barker,3.03E+13,
Emeline T Hoggan,3.49E+14,
Ruth V Mccall,5.46E+15,
Lowell Picou,3.03E+13,
Holly G Knowles,3.57E+15,
Lyn C Ackles,3.75E+14,
Betty V Mendez,3.58E+15,
Son Pinette,5.44E+15,
Kyle B Owen,6.01E+15,
Joe M Palko,3.02E+13,
Amanda L Crawford,3.76E+14,
Mirtha Benbow,4.58E+15,
Jane D Ellis,5.36E+15,
Ofelia Worth,5.35E+15,
Tyler Christian,5.28E+15,
Christopher R Pontiff,3.55E+15,
Greg E Mercer,3.77E+14,
Elizabeth J Dummer,3.53E+15,
Vincent K Chase,6.01E+15,
Bonnie F Massenburg,3.42E+14,
Carol C West,5.28E+15,
Nancie X Pan,3.41E+14,
Phillip Z Dawson,3.41E+14,
Vito Bosse,3.55E+15,
Annette D Barlow,3.53E+15,
James S Poston,3.68E+13,
Brittany Peters,5.14E+15,
Orlando Ogara,3.76E+14,
Alma N Velasquez,5.41E+15,
Felipa H Lehto,6.01E+15,
Virginia T Terry,6.23E+15,
Alysha P Bunnell,6.01E+15,
Ramon P Wiggins,3.80E+14,
Nell Z Moise,3.57E+15,
Eric T Shepard,6.22E+15,
Shantell I Ward,3.10E+13,
Melanie Bentley,3.47E+14,
Meg K Lomonaco,4.13E+15,
Jacqueline Carson,6.46E+15,
Chadwick U Sands,4.99E+15,
Yolanda T Wolf,3.55E+15,
Glennis X Ly,5.49E+15,
Jesse Travis,3.71E+14,
Nathan I Saravia,3.68E+13,
Sally F Reilly,6.22E+15,
Maria Boozer,3.01E+13,
Jeff B Blair,3.80E+14,
Alane A Wass,4.87E+15,
Stephanie I Vinson,3.56E+15,
Myrtice X Surles,4.04E+15,
Alicia Carlson,3.56E+15,
Carmine V Surette,5.48E+15,
Brenda N Long,3.57E+15,
Leigh U Neff,3.01E+13,
Roger E Mccarthy,4.86E+15,
Alejandro J Mceachin,3.48E+14,
Juan Mcguire,5.41E+15,
Consuelo Grillo,3.10E+13,
Jerry H Huff,3.02E+13,
Britany E Priebe,4.79E+15,
Henry Q Chen,3.44E+14,
Sharmaine Close,4.72E+15,
Larry P Buckley,6.45E+15,
Jared H Zuniga,6.01E+15,
Crystal Stone,5.38E+15,
Lezlie Erikson,6.01E+15,
Keith Barrera,4.89E+15,
Dagmar N Mcgray,3.03E+13,
Florence L Patel,4.89E+15,
Rolando F Vibbert,3.57E+15,
Warren F Valentine,3.56E+15,
David Hurst,3.54E+15,
Carl Z Dotson,5.30E+15,
Cole Skalski,6.01E+15,
Lewis Sandoval,3.57E+15,
Bettina Redden,4.15E+15,
Luis S Cannon,3.71E+14,
Wilburn M Scheller,6.01E+15,
Jeremy Y Estrada,3.48E+14,
Ted Luc,3.02E+13,
Nicole W Hardin,3.10E+13,
Dane Sipos,3.73E+14,
Sally Weeks,5.26E+15,
Lowell Z Roesch,3.77E+14,
Ana A Tate,3.04E+13,
Zack J Baisden,6.01E+15,
Megan Mckenzie,3.40E+14,
Rheba X Ng,3.44E+14,
Kelly S Benjamin,3.58E+15,
Steven J Super,3.05E+13,
Harry B Joyner,3.50E+14,
Krystal J Hood,6.01E+15,
Victor B Hernandez,5.27E+15,
Douglass C Timmer,6.01E+15,
Chad V Keith,5.39E+15,
Andrew W Vereen,5.20E+15,
Shirley Y Irwin,4.68E+15,
Maria Babcock,4.53E+15,
Oscar Greer,5.40E+15,
Jule Quattlebaum,3.45E+14,
Ryan Kerr,3.57E+15,
Fumiko U Darr,3.58E+15,
Ramon Logan,3.80E+14,
Melvina Musser,6.01E+15,
John R Lindsay,3.75E+14,
Erwin Y Karas,3.55E+15,
Anthony Best,3.48E+14,
Lavon Y Dominy,6.46E+15,
Crystal L Gilbert,5.41E+15,
Joan Golliday,3.03E+13,
Peggy W Beach,3.58E+15,
Rachele H Wiggins,3.56E+15,
Terry W Oneal,5.46E+15,
Dick D Zack,4.96E+15,
Diana Y Chavez,6.01E+15,
Soraya W Morabito,4.01E+15,
Alan Z Keller,5.33E+15,
Virgilio Z Roybal,3.57E+15,
Bertha Carter,3.10E+13,
Richard Bugarin,3.42E+14,
Andrew J Burt,3.48E+14,
Audria Naranjo,6.01E+15,
Bernard M Farmer,3.99E+13,
Noah N Schott,3.02E+13,
Norman O Hawkins,3.77E+14,
Liz Z Keim,3.59E+15,
Annie Waters,5.42E+15,
Shaina M Hanke,3.54E+15,
James S Wells,3.04E+13,
Darlene Mcabee,6.22E+15,
Nicholas A Cox,3.04E+13,
Delbert N Piercy,3.57E+15,
Michelle X Green,5.18E+15,
Johnsie M Schroeder,3.54E+15,
Jack Love,3.76E+14,
Mitch Hass,5.45E+15,
Tiffany G Phillips,5.34E+15,
Reanna Albino,6.01E+15,
Philip J Faulkner,5.37E+15,
Hollis H Cottingham,3.03E+13,
Gordon L Melendez,4.99E+15,
Zelma Cline,3.55E+15,
Norma Maynard,3.02E+13,
Lakenya H Guillermo,5.39E+15,
Michele Steele,4.56E+15,
Elton Carney,3.06E+13,
Matthew L Mayer,6.47E+15,
Elmer B Fricke,5.36E+15,
Ralph W Golden,3.47E+14,
Marcos I Ratliff,6.01E+15,
Crystal D Anderson,3.06E+13,
Cody Legault,6.01E+15,
Regina F Contreras,6.01E+15,
Fletcher Sailer,5.12E+15,
Ethel N Mcfarland,3.53E+15,
Marcell Pine,3.79E+14,
Janet O Mclean,3.01E+13,
Kimi G Alford,3.01E+13,
Benjamin X Jackson,3.78E+14,
Vanita R Ernest,5.31E+15,
Jean L Schultz,3.58E+15,
Leonarda R Rast,3.54E+15,
Joshua U Holland,6.47E+15,
Dong C Mcneal,4.09E+15,
Larry Holcomb,4.61E+15,
Eryn Henrich,5.47E+15,
Shirley D Fuentes,3.57E+15,
Dierdre B Fahey,6.01E+15,
Lynn Q Ward,6.01E+15,
Emil L Crass,3.54E+15,
Beatrice Mann,5.12E+15,
Kimiko U Paquette,6.01E+15,
Loretta Hinton,4.94E+15,
Mao F Lahti,3.56E+15,
Jill L Lawrence,6.01E+15,
George C Parkhill,3.02E+13,
Lester U Foley,5.32E+15,
Clinton Maule,4.12E+15,
Darlene A Leach,4.14E+15,
Pearlie C Fobbs,5.45E+15,
Karen Bond,4.48E+15,
Angeline R Karst,5.36E+15,
Lynn H Vasquez,6.01E+15,
Wendy L Harnden,3.77E+14,
Christopher G Hobbs,6.01E+15,
Tommy Heiser,3.03E+13,
Walter Hahn,5.20E+15,
Ronny D Swarey,3.77E+14,
Shirley D Hendrix,5.31E+15,
Leann M Nicoll,3.57E+15,
Alice X Newton,4.63E+15,
Janice Z Cassity,5.37E+15,
Keith O Silva,5.18E+15,
Clark D Shisler,4.54E+15,
Harold D Tyler,3.03E+13,
Rolando Ginsberg,6.22E+15,
Miguel Colon,5.35E+15,
Boyce W Waddy,3.78E+14,
Suzanne Walls,3.47E+14,
Simon W Crown,3.06E+13,
Lewis E Sharp,3.05E+13,
Ashely Weinstock,5.36E+15,
Wesley Ellis,6.01E+15,
Erich Y Poff,6.01E+15,
Leon Justice,3.05E+13,
Aurore Yager,3.80E+14,
Anne D Benjamin,4.55E+15,
Herman Morejon,3.03E+13,
Jorge A Branch,6.01E+15,
Cassondra Wehr,6.44E+15,
Cynthia H Townsend,4.86E+15,
Herschel H Raya,5.49E+15,
Kathleen P Acevedo,4.29E+15,
Willard M Mccoy,4.41E+15,
Nicholas Hood,5.39E+15,
Gemma Y Schultheis,6.01E+15,
Wanda L Riley,3.03E+13,
Blondell Blackburn,3.02E+13,
Jeremy L Zimmerman,3.56E+15,
Gerry Carillo,4.35E+15,
Stacy V Reeves,3.58E+15,
Sherika B Borowski,5.35E+15,
Ruby Greene,5.41E+15,
Raguel Z Engen,3.53E+15,
Carmen W Crane,4.53E+15,
Jayson H Becton,6.01E+15,
Tony Bird,6.01E+15,
Hipolito Inouye,4.85E+15,
Bruce H Witt,6.01E+15,
Conception Banuelos,4.64E+15,
Dana Q Dalton,3.10E+13,
Jazmin Vancamp,3.41E+14,
Kelly Zamora,5.44E+15,
Kristen A Cabe,3.04E+13,
Marcus U Powers,3.48E+14,
Lizbeth Eddings,3.02E+13,
Dolores Randall,6.49E+15,
Alexis M Looney,5.31E+15,
Joshua Townsend,6.23E+15,
Lorenzo Housley,3.47E+14,
Johnny Mendez,5.24E+15,
Reginald N Luff,6.01E+15,
Ruby U Potts,6.01E+15,
Darren F Scruggs,6.01E+15,
Jerry V Underwood,3.53E+15,
Angel G Marron,3.71E+14,
Corey C Craig,3.74E+14,
Josh Leeson,4.25E+15,
Wendy Fuller,5.21E+15,
Prince E Hayes,3.53E+15,
Melissa Clemons,3.02E+13,
Eleanore V Goebel,3.61E+13,
Rebecca Yang,3.53E+15,
Blanca X Cosper,5.47E+15,
Shawn Juarez,3.63E+13,
Gavin Mccollister,5.12E+15,
Rose K Dennis,3.79E+14,
Gale Schiro,6.23E+15,
Brandon M Bond,5.15E+15,
Eldora Q Cissell,5.34E+15,
Ronnie I Townsend,3.65E+13,
Cyndi W Cutting,3.01E+13,
Hazel P Thornton,5.21E+15,
Werner P Dollinger,6.58E+15,
Erica K Solis,4.37E+15,
Barney W Hofmann,4.70E+15,
Lewis Cardenas,6.22E+15,
Todd A Kinslow,5.47E+15,
Judith T Harris,6.01E+15,
Marcelino K Paxton,6.44E+15,
Michelle N Jarvis,3.56E+15,
Steve M Farley,3.56E+15,
Edith O Cotton,3.55E+15,
Maxwell Golston,3.56E+15,
Randall S Vargas,3.02E+13,
Marty S Bushnell,3.54E+15,
Helen B Kennedy,3.58E+15,
Brandee B Goodwyn,3.06E+13,
Alicia O House,6.01E+15,
Sommer Y Iniguez,3.54E+15,
Margaret F Padilla,3.77E+14,
Eusebio V Calkins,5.26E+15,
Geraldine H Fisher,3.73E+14,
Maud Q Rhea,6.01E+15,
Monica Reilly,6.01E+15,
Serena F Barcomb,3.46E+14,
Rachel X Odom,5.42E+15,
Delora A Mattes,3.03E+13,
Eric N Barron,3.74E+14,
Lavonna Gilley,3.54E+15,
Vanessa P Clemons,3.44E+14,
Gearldine Pressler,3.94E+13,
Henry D Robbins,3.73E+14,
Suzann Delp,6.59E+15,
Erin M Hale,3.05E+13,
Benjamin O Evenson,5.16E+15,
Diane D Brown,5.18E+15,
Daniell Detwiler,3.93E+13,
Jeremy A Lawson,3.57E+15,
Nathanial Tristan,6.01E+15,
Beth U Gilmore,3.09E+13,
Bryon Wachter,3.58E+15,
Bradley M Simpson,6.23E+15,
Jack Seaman,3.02E+13,
Holly N Guerra,3.48E+14,
Dominic Leo,3.57E+15,
Louise W Sellers,3.70E+14,
Corazon D Burdge,5.50E+15,
Florence F Savage,4.98E+15,
Ashley P Lukasik,3.47E+14,
Leon X Hunter,3.42E+14,
Edgar T Arwood,4.81E+15,
Shawn K Griffith,3.44E+14,
Victor A Flint,3.85E+13,
Jay P Haynes,4.97E+15,
Shayne Shields,6.01E+15,
Bernice I Cotton,5.36E+15,
Hank Ponce,3.57E+15,
Tom A Hinton,3.53E+15,
Genna Y Shiver,6.01E+15,
Tony W Webb,3.54E+15,
Milton Crider,4.30E+15,
Grace Mcpherson,3.67E+13,
Steffanie Perna,6.55E+15,
Jessica Sherman,5.28E+15,
Madeline F Setser,5.15E+15,
Judith H Garner,3.04E+13,
Edwardo Carden,3.03E+13,
Paula Clements,4.25E+15,
Joycelyn P Macdonald,3.05E+13,
April V Guy,6.01E+15,
Morgan T Schumacher,5.41E+15,
Thelma Cameron,3.48E+14,
Tawanda S Ogburn,3.04E+13,
Leon E Malone,6.01E+15,
Jason X Tignor,3.01E+13,
Bryan G Moses,5.12E+15,
Rupert J Myler,6.01E+15,
Leon F Rosario,4.54E+15,
Natalie Kyser,3.05E+13,
Jack Mcconnell,4.85E+15,
Miles S Petrella,4.32E+15,
Carol Young,3.04E+13,
Latoya H Donahoe,3.55E+15,
Cheryl Y Vega,5.28E+15,
Emeline H Swasey,3.09E+13,
Martha O Potter,6.01E+15,
Cira Andrade,4.13E+15,
Rachel D Morton,3.03E+13,
Adan Pietsch,4.05E+15,
Dustin Mendoza,3.57E+15,
Anitra Leger,3.57E+15,
Ramon L Washington,4.89E+15,
Trudi I Wager,3.57E+15,
Sam Miller,3.78E+14,
Sonia Largent,3.10E+13,
Miguel Stevenson,3.43E+14,
Loren Y Tapp,5.49E+15,
Dolores Howell,5.30E+15,
Eleonore U Chevalier,5.30E+15,
Dorothy O Dillon,3.58E+15,
Ty K Thibault,5.10E+15,
Arthur V Kirk,4.55E+15,
Kieth Oceguera,6.01E+15,
Anthony W Delaney,3.58E+15,
Susy M Lefler,4.13E+15,
Herman U Winters,4.21E+15,
Aiko C Herrington,3.01E+13,
Jeremy J Pacheco,3.57E+15,
Fritz V Cooperman,6.01E+15,
Gail S Huff,5.18E+15,
Diego T Soucy,3.57E+15,
Jason L Herring,4.25E+15,
Wesley U Petrus,3.73E+14,
Josephine Q Cardenas,6.01E+15,
Mika Cheeks,3.41E+14,
Thomas X Wolfe,4.79E+15,
Doug Welch,4.65E+15,
Laurie Y Tyson,3.01E+13,
Nevada Metoyer,6.23E+15,
Cynthia U Thornton,6.01E+15,
Tangela J Pascoe,5.39E+15,
Curtis D Gilbert,3.57E+15,
Geraldo I Chupp,3.02E+13,
Rachel L Goff,4.50E+15,
Lindsey G Mahler,3.76E+14,
Jon Oconnor,6.57E+15,
Mohamed A Ochs,3.79E+14,
Benjamin Good,3.54E+15,
Harold I Spafford,6.22E+15,
Robert Z Aguilar,3.59E+15,
Milo I Besser,5.33E+15,
Rosa Kirby,3.54E+15,
Wes Y Garland,3.04E+13,
Adam W Fulton,3.01E+13,
Tomas W Chea,5.11E+15,
Bruce Anderson,6.01E+15,
Evelina Winkler,5.25E+15,
Paula U Shepherd,3.78E+14,
Peter Jasinski,5.15E+15,
Matthew W Jacobson,5.49E+15,
Britney B Bohnsack,5.21E+15,
Carrie X Pope,3.68E+13,
Ronald G Alaniz,3.57E+15,
Stanley Oneal,5.15E+15,
Dwain Q Olmos,3.54E+15,
Herbert C Rosales,3.79E+14,
Bob B Suniga,3.02E+13,
Stephanie Henson,6.01E+15,
Sanora A Vanderford,5.45E+15,
Wanda D Dawson,4.42E+15,
Homer K Lovato,4.54E+15,
Jacqueline N Soto,6.01E+15,
Annita X Lerman,3.72E+14,
Jonathan U England,3.03E+13,
Milan H Ahl,6.53E+15,
Scott V Branch,6.01E+15,
Jettie Z Sperber,4.61E+15,
Sue H Brown,5.15E+15,
Maegan Q Leslie,5.37E+15,
Jesse D Tillman,6.51E+15,
Dustin A Page,4.24E+15,
Donald Ochoa,5.20E+15,
Hilario Z Bridge,3.57E+15,
Aaron Mcfadden,6.51E+15,
Gilbert R Edgerly,3.57E+15,
Charlotte L Dawson,5.47E+15,
Antonetta E Clyne,5.10E+15,
Andrea U Decker,4.57E+15,
Gilbert J Watchman,4.10E+15,
Clarence Bullock,3.58E+15,
Aron T Morneau,3.05E+13,
Raymond H Mccarthy,6.01E+15,
Tod N Zambrana,3.09E+13,
Alvin H Knapp,4.53E+15,
Salvador N Ahn,5.26E+15,
Allen Z Holt,5.34E+15,
Gerry E Trail,3.70E+14,
Tammy Salazar,3.65E+13,
Harlan Willams,5.16E+15,
Nicole T Burgess,5.46E+15,
Jenniffer I Prioleau,3.04E+13,
Alvin N Logan,3.55E+15,
Noel V Mackey,3.48E+14,
Thelma M Mcconnell,6.01E+15,
Danika Amburgey,3.47E+14,
Warren P Ortega,4.87E+15,
Iva T Hatchett,6.01E+15,
Alexander K Simon,4.67E+15,
Marcene F Henke,4.98E+15,
Rose Wheeler,5.17E+15,
Dolores M Dionne,6.56E+15,
Jeffrey U Ferguson,6.01E+15,
Breanna X Buckman,6.01E+15,
Harold U Stanley,5.46E+15,
Adam Cobbins,3.80E+14,
Jerome C Ferrell,3.58E+15,
Owen H Dance,3.01E+13,
Beverly P Terry,3.09E+13,
Jc W Briner,4.52E+15,
Greg E Rosa,3.09E+13,
Erik P Wilton,4.04E+15,
Mario Hays,3.47E+14,
Cyndy C Minter,4.07E+15,
Wanda E Byers,3.55E+15,
Cristi Spadaro,4.61E+15,
Suzanne Potter,3.61E+13,
Lana M Harrow,5.20E+15,
Joan I Carey,3.55E+15,
Kathrin J Swart,4.89E+15,
Calvin Q Herman,4.97E+15,
Emory O Mccallum,5.28E+15,
Jesus V Meyers,4.82E+15,
Rodolfo Z Twyman,4.28E+15,
Mildred Y Petty,3.10E+13,
Trevor Brune,3.57E+15,
Victor P Mathews,6.01E+15,
Neil Merkel,6.51E+15,
Eleanor P Cochran,4.87E+15,
Ned C Glatt,5.47E+15,
Andrea H Pollard,4.90E+15,
Saundra Fox,5.30E+15,
Ruby Q Frank,3.70E+14,
Sheba P Mckinzie,3.05E+13,
Nicholas K Bennett,3.10E+13,
Charlott I Levine,3.10E+13,
Floyd B Vargas,5.27E+15,
Everette J Leland,6.01E+15,
Jack W Guy,6.60E+15,
Felice A Gomes,5.21E+15,
Rita F Middleton,3.45E+14,
Eliana U Prior,3.58E+15,
Jack Beard,4.61E+15,
Lesley Mclean,3.57E+15,
Alfred Mendez,5.20E+15,
Geraldo Q Claassen,5.14E+15,
Don A Mcdaniel,5.30E+15,
Corinne Geyer,5.49E+15,
Bradley M Bentley,5.14E+15,
Minh Boos,3.79E+14,
Lawrence E Lambert,4.96E+15,
Bob Bissett,3.55E+15,
Marcus Pollard,3.41E+14,
Sydney V Addis,6.01E+15,
Henry Y Morton,5.32E+15,
Staci X Frankel,3.59E+15,
Nicholas J William,4.21E+15,
Herman Z Solum,4.80E+15,
Harry S Adams,3.58E+15,
David W Nantz,4.64E+15,
Leo O Carroll,4.25E+15,
Yoshiko Savino,3.48E+14,
Donna C Callahan,3.55E+15,
Latoyia I Hoffman,5.48E+15,
Dolores L Murphy,5.11E+15,
Carma E Dolphin,3.04E+13,
Marie Watkins,3.02E+13,
Jude C Bottorff,5.12E+15,
Miguel E Richards,3.00E+13,
Forrest U Barcomb,3.55E+15,
Clara Q Shepherd,4.30E+15,
Nicholas C Everhart,3.59E+15,
Ricky R Dickerson,6.45E+15,
Burt Q Mumma,3.73E+14,
Eugene V Wade,3.05E+13,
Stepanie N Leveille,3.47E+14,
Bobby Pugh,3.78E+14,
Dawna Y Hiett,5.17E+15,
Carol P Jackson,4.47E+15,
Hong J Radabaugh,4.27E+15,
Thelma K Hester,6.01E+15,
Grover U Moye,4.69E+15,
Andrew Sargent,5.27E+15,
Torri G Boulton,3.10E+13,
Robert U Decker,4.44E+15,
Jena Q Flaherty,3.57E+15,
Alicia D Schultz,6.01E+15,
Shawn F Mcmahon,3.10E+13,
Julie W Alford,5.20E+15,
Mervin G Foreman,3.05E+13,
Angela J Gonzales,4.82E+15,
Rocco W Bristow,5.22E+15,
James B Becker,3.10E+13,
Ayesha F Brill,4.04E+15,
Carol W Norris,3.03E+13,
Phillip J Michie,6.01E+15,
Roberto K Graham,3.55E+15,
Shanita Berg,3.10E+13,
Victor Atkins,3.69E+13,
